country,year,usage_of_improved_drinking_water_sources,usage_of_basic_drinking_water_services,usage_of_limited_drinking_water_services,usage_of_unimproved_drinking_water_sources,no_usage_of_drinking_water_facilities,usage_of_safely_managed_drinking_water_services,usage_of_improved_sanitation_facilities,usage_of_basic_sanitation_services,usage_of_limited_sanitation_services,usage_of_unimproved_sanitation_facilities,open_defecation_(no_use_of_any_sanitation_facilities),usage_of_safely_managed_sanitation_services,access_to_basic_handwashing_facilities,access_to_limited_handwashing_facilities,no_handwashing_facilities,number_using_improved_drinking_water_sources,number_using_basic_drinking_water_services,number_using_limited_drinking_water_services,number_using_unimproved_drinking_water_sources,number_with_not_using_drinking_water_facilities,number_using_safely_managed_drinking_water_services,number_using_improved_sanitation_facilities,number_using_basic_sanitation_services,number_using_limited_sanitation_services,number_using_unimproved_sanitation_facilities,number_practicing_open_defecation_(no_use_of_any_sanitation_facilities),number_using_sanitation_with_off-site_wastewater_treatment,number_with_access_to_basic_handwashing_facilities,number_with_access_to_limited_handwashing_facilities,number_with_no_handwashing_facilities,rural_usage,rural_usage.1,rural_usage.2,rural_usage.3,rural_usage.4,rural_usage.5,rural_usage.6,rural_usage.7,rural_usage.8,rural_usage.9,rural_usage.10,rural_usage.11,rural_usage.12,rural_usage.13,rural_usage.14,rural_usage_(number_of_people),rural_usage_(number_of_people).1,rural_usage_(number_of_people).2,rural_usage_(number_of_people).3,rural_usage_(number_of_people).4,rural_usage_(number_of_people).5,rural_usage_(number_of_people).6,rural_usage_(number_of_people).7,rural_usage_(number_of_people).8,rural_usage_(number_of_people).9,rural_usage_(number_of_people).10,rural_usage_(number_of_people).11,rural_usage_(number_of_people).12,rural_usage_(number_of_people).13,rural_usage_(number_of_people).14,urban_usage,urban_usage.1,urban_usage.2,urban_usage.3,urban_usage.4,urban_usage.5,urban_usage.6,urban_usage.7,urban_usage.8,urban_usage.9,urban_usage.10,urban_usage.11,urban_usage.12,urban_usage.13,urban_usage.14,urban_usage_(number_of_people),urban_usage_(number_of_people).1,urban_usage_(number_of_people).2,urban_usage_(number_of_people).3,urban_usage_(number_of_people).4,urban_usage_(number_of_people).5,urban_usage_(number_of_people).6,urban_usage_(number_of_people).7,urban_usage_(number_of_people).8,urban_usage_(number_of_people).9,urban_usage_(number_of_people).10,urban_usage_(number_of_people).11,urban_usage_(number_of_people).12,urban_usage_(number_of_people).13,urban_usage_(number_of_people).14,hyg_bas_number_without_rural,hyg_bas_number_without,hyg_bas_number_without_urban,hyg_bas_without_rural,hyg_bas_without,hyg_bas_without_urban,san_basal_rural,san_basal,san_basal_urban,san_basal_number_rural,san_basal_number,san_basal_number_urban,san_fst_sm_rural,san_fst_sm,san_fst_sm_urban,san_fst_sm_number_rural,san_fst_sm_number,san_fst_sm_number_urban,san_imp_number_without_rural,san_imp_number_without,san_imp_number_without_urban,san_imp_without_rural,san_imp_without,san_imp_without_urban,san_othimp_rural,san_othimp,san_othimp_urban,san_othimp_number_rural,san_othimp_number,san_othimp_number_urban,san_sdo_sm_rural,san_sdo_sm,san_sdo_sm_urban,san_sdo_sm_number_rural,san_sdo_sm_number,san_sdo_sm_number_urban,san_sep_rural,san_sep,san_sep_urban,san_sep_number_rural,san_sep_number,san_sep_number_urban,san_sew_rural,san_sew,san_sew_urban,san_sew_number_rural,san_sew_number,san_sew_number_urban,san_sew_sm_rural,san_sew_sm,san_sew_sm_urban,san_sew_sm_number_rural,san_sew_sm_number,san_sew_sm_number_urban,san_sm_number_without_rural,san_sm_number_without,san_sm_number_without_urban,san_sm_without_rural,san_sm_without,san_sm_without_urban,wat_basal_rural,wat_basal,wat_basal_urban,wat_basal_number_rural,wat_basal_number,wat_basal_number_urban,wat_basal_number_without_rural,wat_basal_number_without,wat_basal_number_without_urban,wat_basal_without_rural,wat_basal_without,wat_basal_without_urban,wat_imp_av_rural,wat_imp_av,wat_imp_av_urban,wat_imp_av_number_rural,wat_imp_av_number,wat_imp_av_number_urban,wat_imp_npip_rural,wat_imp_npip,wat_imp_npip_urban,wat_imp_npip_number_rural,wat_imp_npip_number,wat_imp_npip_number_urban,wat_imp_number_without_rural,wat_imp_number_without,wat_imp_number_without_urban,wat_imp_prem_rural,wat_imp_prem,wat_imp_prem_urban,wat_imp_prem_number_rural,wat_imp_prem_number,wat_imp_prem_number_urban,wat_imp_qual_rural,wat_imp_qual,wat_imp_qual_urban,wat_imp_qual_number_rural,wat_imp_qual_number,wat_imp_qual_number_urban,wat_imp_without_rural,wat_imp_without,wat_imp_without_urban,wat_pip_rural,wat_pip,wat_pip_urban,wat_pip_number_rural,wat_pip_number,wat_pip_number_urban,wat_sm_number_without_rural,wat_sm_number_without,wat_sm_number_without_urban,wat_sm_without_rural,wat_sm_without,wat_sm_without_urban
Gambia,2013,88.0,41.0,8.0,12.0,0.0,39.0,69.0,13.0,23.0,29.0,1.8210717,33.44626,12.8471575,78.58513,8.567712,1878824.2,869781.25,172320.33,244863.67,1181.0267,836722.6,1469475.8,277044.0,481742.4,616697.8,38695.387,710689.0,272985.0,1669831.0,182052.0,83.74646,62.6012,13.025596,16.180838,0.07270086,8.119668,51.82343,1.6831855,13.316366,44.46948,3.7070913,36.82388,11.934839,80.17472,7.8904366,750594.2,561075.7,116744.48,145023.95,651.5958,72774.13,464477.75,15085.0,119350.56,398566.5,33225.54,330041.0,106968.0,718581.0,70719.0,91.830605,25.126635,4.523514,8.126307,0.04309224,62.180454,81.800316,21.321703,29.496344,17.754477,0.44521025,30.982267,13.512698,77.425514,9.061789,1128230.1,308705.66,55575.855,99839.74,529.4309,763948.56,1004998.06,261958.0,362391.88,218131.38,5469.8496,380647.0,166016.0,951249.0,111333.0,789301.44,1851883.5,1062582.4,88.06516,87.15284,86.487305,38.507065,46.484436,52.30397,345127.2,987733.3,642606.2,0.0,0.0,0.0,0.0,0.0,0.0,431792.06,655393.2,223601.17,48.17657,30.843933,18.199684,49.782894,48.93296,48.312927,446189.03,1039761.25,593572.25,36.757942,32.561386,29.499971,329450.34,691886.75,362436.44,1.8630669,17.467455,28.85094,16698.105,371160.53,354462.44,0.17747,2.755649,4.6364446,1590.61,58553.93,56963.324,0.065933965,0.88487417,1.4822954,590.9462,18802.416,18211.47,566228.44,1414179.8,847951.3,63.17612,66.55374,69.01773,70.72086,80.31102,87.30709,633849.75,1706503.9,1072654.2,262420.06,418365.03,155944.98,29.279137,19.68898,12.692909,61.195427,68.10925,73.15293,548476.1,1447232.2,898756.3,31.489864,17.735703,7.7019663,282234.12,376860.4,94626.3,145675.56,246044.62,100369.13,8.119668,39.377613,62.180454,72774.13,836722.6,763948.56,32.620426,52.434772,66.88945,292367.03,1114170.1,821803.3,16.25354,11.579285,8.169395,52.256596,70.68501,84.12863,468360.06,1501963.9,1033603.7,823495.7,1288146.2,464650.66,91.88033,60.622387,37.819546
Gambia,2014,89.0,40.0,8.0,11.0,0.0,41.0,68.0,14.0,21.0,30.0,1.5884353,32.866913,12.858329,78.56567,8.576004,1943753.5,876975.25,172452.08,244069.36,1196.0654,894326.2,1488684.4,299876.0,469345.0,665563.7,34771.152,719463.0,281471.0,1719817.0,187730.0,84.32307,62.793198,12.97965,15.609955,0.06698173,8.550215,49.620316,1.6541451,12.702783,47.12411,3.2555728,35.263386,11.934839,80.17472,7.8904366,765510.06,570055.44,117833.14,141711.84,608.08026,77621.414,450468.1,15016.0,115319.664,427806.8,29555.066,320131.0,108348.0,727850.0,71631.0,91.96484,23.955854,4.263144,7.9892635,0.045893714,63.745846,81.035355,22.233986,27.632559,18.55752,0.40712827,31.168808,13.512698,77.425514,9.061789,1178243.5,306919.8,54618.934,102357.57,587.9852,816704.8,1038216.06,284859.0,354025.3,237756.92,5216.083,399331.0,173123.0,991967.0,116098.0,799481.94,1907547.8,1108065.9,88.06516,87.14167,86.487305,36.917534,46.56603,53.402794,335148.44,1019339.2,684190.75,0.0,0.0,0.0,0.0,0.0,0.0,457361.84,700334.8,242972.97,50.379684,31.993088,18.964645,47.55684,47.11792,46.806908,431735.22,1031420.2,599685.0,35.2067,32.010082,29.745012,319616.97,700706.75,381089.84,1.911086,18.296774,29.907408,17349.412,400519.88,383170.44,0.15239,2.5922155,4.3210363,1383.4421,56744.09,55360.65,0.056689106,0.8568287,1.4237947,514.6407,18756.143,18241.504,587698.4,1469556.0,881857.75,64.73662,67.13309,68.83119,71.343414,80.917595,87.7017,647676.9,1771301.6,1123624.5,260153.08,417717.47,157564.5,28.656586,19.082405,12.298302,61.616764,68.431244,73.259865,559375.44,1497973.0,938597.44,29.948399,17.040503,7.8941746,271880.53,373019.84,101139.305,142319.9,245265.42,102945.55,8.550215,40.855114,63.745846,77621.414,894326.2,816704.8,32.84502,52.827774,66.98723,298176.94,1156410.1,858233.06,15.676933,11.204353,8.035156,54.374664,71.75514,84.07067,493629.5,1570733.8,1077104.2,830208.56,1294692.8,464484.28,91.44978,59.144886,36.254154
Gambia,2015,89.0,39.0,8.0,11.0,0.0,42.0,67.0,14.0,20.0,32.0,1.361848,32.28393,12.869374,78.546425,8.584203,2008977.8,882598.44,172204.14,242942.75,1212.6177,954175.06,1506793.8,324017.0,455376.5,715655.06,30684.248,727399.0,289964.0,1769755.0,193413.0,84.899666,62.981934,12.931849,15.039072,0.0612626,8.985886,47.417202,1.6250247,12.093415,49.778744,2.8040545,33.69876,11.934839,80.17472,7.8904366,779928.6,578581.94,118798.1,138156.05,562.78735,82548.62,435596.94,14928.0,111095.85,457291.2,25759.375,309572.0,109639.0,736523.0,72485.0,92.09908,22.781551,4.0019946,7.8522196,0.048695188,65.31554,80.27039,23.161663,25.798756,19.360563,0.36904633,31.309973,13.512698,77.425514,9.061789,1229049.0,304016.5,53406.04,104786.74,649.83026,871626.44,1071196.9,309089.0,344280.7,258363.92,4924.87,417827.0,180325.0,1033232.0,120928.0,809008.4,1963168.9,1154160.6,88.06516,87.13062,86.487305,35.323788,46.664677,54.471638,324501.06,1051417.2,726916.1,0.0,0.0,0.0,0.0,0.0,0.0,483050.56,746339.3,263288.75,52.582798,33.12451,19.729607,45.330784,45.31308,45.300888,416430.1,1020964.0,604533.8,33.65134,31.459621,29.950861,309137.2,708827.1,399689.9,1.959105,19.13805,30.963875,17997.268,431205.72,413208.44,0.12731,2.4243603,4.005628,1169.53,54624.062,53454.53,0.047420252,0.8243098,1.3591133,435.62494,18572.797,18137.172,609074.6,1525733.0,916658.5,66.30124,67.716064,68.690025,71.96782,81.52087,88.09709,661130.5,1836773.6,1175643.0,257516.92,416359.47,158842.6,28.03218,18.479134,11.902908,62.038097,68.74786,73.366806,569911.44,1548980.9,979069.5,28.406935,16.371479,8.086383,260959.6,368871.22,107911.61,138718.84,244155.31,105436.59,8.985886,42.348812,65.31554,82548.62,954175.06,871626.44,33.06962,53.216255,67.08501,303793.22,1199033.0,895239.7,15.100334,10.836258,7.900917,56.492733,72.79226,84.0127,518969.06,1640106.5,1121137.5,836098.9,1298957.9,462859.2,91.014114,57.651188,34.684464
Gambia,2016,90.0,38.0,7.0,10.0,0.0,44.0,66.0,15.0,19.0,33.0,1.1412507,31.696053,12.88026,78.52745,8.592287,2074477.8,886638.94,171575.52,241497.34,1230.8699,1016263.44,1523812.6,349497.0,439852.25,766948.3,26445.13,734462.0,298462.0,1819642.0,199100.0,85.476265,63.167397,12.882192,14.468189,0.05554347,9.42668,45.214085,1.5958239,11.488263,52.433376,2.3525362,32.13,11.934839,80.17472,7.8904366,793888.6,586687.75,119647.54,134378.02,515.87805,87553.35,419940.5,14821.0,106700.984,486992.06,21849.945,298417.0,110848.0,744648.0,73285.0,92.23333,21.603722,3.7400663,7.715176,0.05149666,66.88954,79.50543,24.104733,23.99493,20.163605,0.33096436,31.405767,13.512698,77.425514,9.061789,1280589.2,299951.12,51927.957,107119.31,714.9917,928710.1,1103872.1,334675.0,333151.25,279956.22,4595.187,436045.0,187613.0,1074994.0,125816.0,817933.9,2018743.8,1200810.0,88.06516,87.119736,86.487305,33.725822,46.778767,55.510498,313239.53,1083960.4,770720.75,0.0,0.0,0.0,0.0,0.0,0.0,508842.0,793393.44,284551.4,54.785915,34.239227,20.494568,43.104733,43.518246,43.79487,400349.22,1008407.44,608058.2,32.091873,30.908876,30.117516,298063.72,716222.4,418158.66,2.007124,19.990444,32.020344,18641.816,463219.78,444577.94,0.10223,2.2520819,3.69022,949.4944,52185.375,51235.883,0.038127396,0.78717667,1.2882514,354.1206,18240.506,17886.385,630364.7,1582743.2,952378.4,67.869995,68.30395,68.59423,72.59408,82.12055,88.49326,674241.1,1902902.4,1228661.2,254541.4,414303.62,159762.23,27.405922,17.879448,11.506737,62.459435,69.05899,73.47375,580112.3,1600239.1,1020126.75,26.865469,15.728583,8.278591,249521.8,364463.7,114941.9,134893.92,242728.19,107834.266,9.42668,43.857277,66.88954,87553.35,1016263.44,928710.1,33.294212,53.59957,67.18279,309230.84,1242012.5,932781.6,14.523735,10.475037,7.76667,58.610798,73.79638,83.954735,544366.8,1710014.1,1165647.2,841229.1,1300942.6,459713.38,90.57332,56.142723,33.11046
Gambia,2017,90.0,38.0,7.0,10.0,0.0,45.0,65.0,16.0,18.0,34.0,0.92650384,31.101936,12.8910055,78.50873,8.600266,2140194.5,906172.94,170555.98,239736.27,1250.9639,1063465.6,1539736.2,376352.0,422790.1,819383.94,22061.74,740593.0,306958.0,1869435.0,204787.0,86.05287,63.34959,12.830681,13.897306,0.049824342,9.872598,43.01097,1.5665427,10.887328,55.08801,1.9010178,30.557102,11.934839,80.17472,7.8904366,807356.25,594351.94,120378.67,130385.84,467.45673,92625.65,403533.03,14697.0,102145.945,516840.94,17835.531,286689.0,111973.0,752206.0,74028.0,92.36757,21.609636,3.477358,7.5781326,0.054298133,67.28057,78.74047,25.063196,22.221087,20.966648,0.2928824,31.456186,13.512698,77.425514,9.061789,1332838.6,311821.1,50177.316,109350.36,783.5071,970840.1,1136203.2,361655.0,320644.16,302542.94,4226.2124,453904.0,194984.0,1117228.0,130759.0,826235.75,2074223.6,1247988.0,88.06516,87.10899,86.487305,32.123646,46.907215,56.519382,301387.12,1116946.1,815559.1,0.0,0.0,0.0,0.0,0.0,0.0,534676.5,841445.6,306769.12,56.98903,35.33731,21.25953,40.878677,41.733227,42.28885,383527.66,993744.0,610216.44,30.528292,30.356606,30.244976,286419.34,722846.0,436426.66,2.055143,20.853962,33.07681,19281.549,496570.75,477289.22,0.07715,2.0755,3.374812,723.8287,49421.43,48697.605,0.028810546,0.745332,1.2112087,270.30328,17747.71,17477.406,651519.94,1640588.2,989068.4,69.4429,68.89806,68.543816,73.22219,82.71685,88.89021,686977.56,1969638.8,1282661.2,251231.97,411543.22,160311.17,26.77781,17.28315,11.109787,62.88077,69.36481,73.58068,589953.4,1651702.2,1061749.0,25.324003,15.111131,8.470799,237592.2,359823.5,122231.305,130853.28,240987.3,110133.88,9.872598,45.38073,68.46784,92625.65,1080597.8,987972.06,33.518806,53.9781,67.28057,314476.62,1285316.6,970840.1,13.947128,10.120491,7.632431,60.728867,74.76838,83.89677,569764.0,1780371.0,1210607.2,845583.9,1317716.2,472132.34,90.1274,55.338745,32.71943
Gambia,2018,90.0,38.0,7.0,10.0,0.0,45.0,64.0,17.0,17.0,36.0,0.71750736,30.500277,12.901593,78.49028,8.608123,2205985.5,929767.25,169134.22,237657.55,1272.9913,1107084.0,1554489.2,404590.0,404192.2,872884.25,17542.451,745706.0,315433.0,1919021.0,210461.0,86.62947,63.528515,12.777315,13.326425,0.044105213,10.323639,40.807858,1.5371815,10.290608,57.74264,1.4494994,28.980068,11.934839,80.17472,7.8904366,820308.3,601561.7,120990.445,126190.05,417.63934,97756.195,386416.16,14555.0,97443.42,546774.3,13725.542,274416.0,113012.0,759187.0,74715.0,92.50181,21.909584,3.2138705,7.441089,0.057099607,67.37836,77.97551,26.037054,20.477222,21.769691,0.25480044,31.461231,13.512698,77.425514,9.061789,1385677.1,328205.56,48143.78,111467.516,855.3521,1009327.75,1168073.1,390035.0,306748.78,326110.0,3816.9106,471289.0,202420.0,1159834.0,135745.0,833903.1,2129482.8,1295579.9,88.06516,87.098404,86.487305,30.51725,47.04853,57.498287,288972.72,1150297.0,861324.4,0.0,0.0,0.0,0.0,0.0,0.0,560499.9,890426.75,329926.84,59.192142,36.41952,22.02449,38.652626,39.9578,40.782825,366007.9,976934.7,610926.7,28.960598,29.801619,30.333246,274232.53,728624.56,454392.0,2.103162,21.728014,34.133278,19915.178,531231.7,511316.53,0.05207,1.8946633,3.059404,493.05917,46322.926,45829.87,0.019469695,0.6986573,1.1279855,184.36166,17081.584,16897.223,672499.06,1699209.9,1026710.8,71.01993,69.499725,68.53877,73.85216,83.30966,89.28794,699317.94,2036851.2,1337533.4,247598.11,408064.75,160466.64,26.147842,16.690338,10.712059,63.302105,69.66531,73.68762,599417.75,1703258.4,1103840.6,23.782537,14.518803,8.663008,225200.66,354972.56,129771.85,126607.68,238930.52,112322.914,10.323639,46.91826,70.05045,97756.195,1147112.0,1049355.8,33.7434,54.351536,67.37836,319521.66,1328849.5,1009327.75,13.370529,9.772545,7.498192,62.84693,75.70865,83.838806,595107.6,1851013.0,1255905.4,849159.8,1337832.0,488672.22,89.67636,54.718937,32.621643
Gambia,2019,91.0,38.0,7.0,9.0,0.0,46.0,63.0,17.0,15.0,37.0,0.51413727,29.889767,12.912024,78.47211,8.615867,2272268.2,953541.4,167339.81,235317.56,1297.3569,1151386.9,1568395.8,434328.0,384167.56,927588.25,12899.104,749899.0,323947.0,1968773.0,216162.0,87.20607,63.704174,12.722095,12.755542,0.038386084,10.779804,38.604744,1.5077399,9.698105,60.397274,0.997981,27.3989,11.934839,80.17472,7.8904366,832911.0,608442.8,121509.57,121829.02,366.62802,102958.625,368716.47,14400.0,92627.24,576858.4,9531.783,261688.0,113990.0,765754.0,75362.0,92.636055,22.210312,2.9496036,7.3040457,0.05990108,67.476135,77.21055,27.026306,18.763338,22.572735,0.21671848,31.420902,13.512698,77.425514,9.061789,1439357.1,345098.56,45830.246,113488.53,930.7288,1048428.25,1199679.2,419928.0,291540.3,350729.8,3367.3206,488210.0,209957.0,1203019.0,140799.0,841116.25,2184935.5,1343819.2,88.06516,87.087975,86.487305,28.906637,47.20141,58.44721,276089.22,1184228.1,908138.9,0.0,0.0,0.0,0.0,0.0,0.0,586390.2,940487.4,354097.12,61.395256,37.486298,22.789452,36.42657,38.19175,39.276806,347912.6,958186.4,610273.75,27.388794,29.242716,30.382322,261592.17,733665.5,472073.34,2.1511812,22.612295,35.189743,20546.074,567316.0,546769.9,0.02699,1.7096587,2.7439957,257.78326,42893.336,42635.56,0.010104848,0.64705074,1.0385815,96.51207,16233.746,16137.234,693417.94,1758983.8,1065565.9,72.601105,70.11023,68.5791,74.48398,83.89902,89.68645,711401.44,2104928.2,1393526.9,243705.2,403954.84,160249.55,25.516022,16.100983,10.313553,63.723442,69.96059,73.79456,608626.9,1755229.4,1146602.5,22.241074,13.951077,8.855216,212425.97,350016.22,137590.25,122195.67,236614.86,114419.24,10.779804,48.4695,71.63737,102958.625,1216043.1,1113084.5,33.967995,54.719925,67.476135,324430.56,1372858.9,1048428.25,12.79393,9.431084,7.363945,64.965,76.617836,83.78084,620485.0,1922251.9,1301766.9,852148.06,1357496.1,505348.12,89.2202,54.10759,32.523865
Gambia,2020,91.0,38.0,6.0,9.0,0.0,46.0,61.0,18.0,14.0,38.0,0.3162697,29.269127,12.922296,78.454216,8.62349,2339865.2,977852.56,165225.95,232805.17,1324.6766,1196786.9,1582027.2,465776.0,362865.44,983827.06,8140.7666,753385.0,332619.0,2019407.0,221968.0,87.78268,63.876564,12.665019,12.184659,0.032666955,11.241093,36.40163,1.478218,9.1098175,63.05191,0.5464626,25.813593,11.934839,80.17472,7.8904366,845467.9,615219.1,121981.55,117355.016,314.6277,108267.18,350597.75,14237.0,87740.07,607276.56,5263.1865,248620.0,114948.0,772192.0,75995.0,92.770294,22.511818,2.6845572,7.1670017,0.06270255,67.57392,76.44559,28.03095,17.079433,23.375778,0.17863652,31.335201,13.512698,77.425514,9.061789,1494397.4,362633.3,43244.395,115450.19,1010.04877,1088519.6,1231429.5,451538.0,275125.34,376550.47,2877.5798,504765.0,217670.0,1247214.0,145972.0,848188.6,2241376.0,1393187.2,88.06516,87.077705,86.487305,27.291811,47.364574,59.366154,262857.66,1219161.9,956304.2,0.0,0.0,0.0,0.0,0.0,0.0,612539.75,991967.9,379428.03,63.59837,38.538063,23.554413,34.20052,36.434864,37.770786,329398.03,937831.6,608433.56,25.812878,28.678713,30.392204,248613.5,738188.6,489575.12,2.1992002,23.5065,36.246212,21181.322,605056.2,583874.9,0.00191,1.5205733,2.4285874,18.395926,39139.48,39121.086,0.0007160031,0.59041417,0.94299686,6.896095,15197.232,15190.337,714517.1,1820609.1,1106092.0,74.18641,70.73087,68.664795,75.11765,84.484985,90.08574,723486.3,2174639.2,1451152.9,239651.22,399355.72,159704.62,24.882347,15.515015,9.914261,64.144775,70.25073,73.9015,617802.44,1808250.4,1190447.9,20.699608,13.407439,9.047424,199365.69,345106.8,145741.11,117669.625,234129.81,116460.266,11.241093,50.034107,73.228584,108267.18,1287875.5,1179608.2,34.19259,55.083294,67.57392,329321.66,1417841.2,1088519.6,12.217323,9.09597,7.229706,67.08307,77.49659,83.72287,646102.2,1994758.4,1348656.2,854870.4,1377208.2,522337.97,88.75891,53.504696,32.42608
Gambia,2021,91.0,38.0,6.0,9.0,0.0,47.0,60.0,19.0,13.0,39.0,0.12378,28.633987,12.932393,78.436615,8.63099,2408471.2,1002594.06,162762.39,230089.7,1354.9059,1243115.0,1595151.6,499008.0,340230.12,1041496.7,3267.688,755913.0,341404.0,2070660.0,227850.0,88.359276,64.045685,12.606089,11.613776,0.026947828,11.707505,34.198513,1.4568889,8.525746,65.70654,0.09494423,24.21588,11.934839,80.17472,7.8904366,857887.6,621824.94,122393.57,112759.13,261.6387,113669.16,332036.25,14145.0,82777.19,637950.4,921.82153,235114.0,115876.0,778423.0,76608.0,92.90454,22.814104,2.4187315,7.0299582,0.06550403,67.6717,75.680626,29.05099,15.425509,24.17882,0.14055458,31.204126,13.512698,77.425514,9.061789,1550583.9,380769.12,40368.812,117330.53,1093.2672,1129445.8,1263115.4,484863.0,257452.92,403546.3,2345.8665,520799.0,225527.0,1292237.0,151241.0,855032.06,2298511.5,1443479.6,88.06516,87.067604,86.487305,25.672768,47.53642,60.255116,249259.05,1254921.5,1005662.44,0.0,0.0,0.0,0.0,0.0,0.0,638872.1,1044764.44,405892.2,65.80148,39.57567,24.319374,31.951296,34.678356,36.264767,310217.8,915479.44,605261.7,24.21588,28.102144,30.362894,235114.02,741873.0,506759.03,2.247219,24.40998,37.302677,21818.44,644403.0,622584.5,0.0,1.3359941,2.1131792,0.0,35269.125,35269.12,0.0,0.53184336,0.8412316,0.0,14040.218,14040.218,735794.4,1884002.8,1148208.4,75.78412,71.36601,68.795876,75.75319,85.067444,90.48581,735494.06,2245709.0,1510215.0,235414.31,394206.94,158792.56,24.24681,14.932556,9.514191,64.56612,70.535736,74.00844,626877.9,1862084.2,1235206.5,19.158142,12.887463,9.239633,186008.02,340218.2,154210.17,113020.77,231444.62,118423.75,11.707505,51.61108,74.82411,113669.16,1362489.1,1248820.1,34.417183,55.441353,67.6717,334159.3,1463605.2,1129445.8,11.640724,8.76712,7.095459,69.20113,78.34542,83.6649,671879.6,2068253.2,1396373.5,857239.25,1396801.0,539561.8,88.292496,52.910812,32.3283
Gambia,2022,92.0,38.0,6.0,8.0,0.0,48.0,59.0,20.0,12.0,41.0,0.06543081,27.986057,12.942334,78.4193,8.638366,2477489.0,1027518.25,159898.47,227115.17,1387.854,1290072.2,1607382.2,533890.0,316191.28,1096839.2,1770.5525,757300.0,350218.0,2122020.0,233753.0,88.935875,64.21153,12.545303,11.042893,0.021228699,12.179041,31.9954,1.4361835,7.945892,68.0046,0.0,22.613325,11.934839,80.17472,7.8904366,869936.94,628092.8,122713.4,108017.39,207.65106,119130.75,312966.84,14048.0,77723.695,665195.2,0.0,221194.0,116742.0,784238.0,77181.0,93.03878,23.117168,2.1521263,6.892915,0.0683055,67.769485,74.915665,30.086422,13.801565,24.981863,0.10247261,31.027678,13.512698,77.425514,9.061789,1607552.0,399425.38,37185.086,119097.86,1180.203,1170941.5,1294415.4,519842.0,238467.61,431644.12,1770.5525,536105.0,233476.0,1337781.0,156572.0,861420.0,2355773.2,1494353.6,88.06516,87.05766,86.487305,24.04951,47.715992,61.114098,235243.16,1291190.9,1055947.8,0.0,0.0,0.0,0.0,0.0,0.0,665195.2,1098609.8,433414.7,68.0046,40.59915,25.084335,29.700161,32.930172,34.758747,290515.7,891087.8,600572.06,22.613325,27.51784,30.294392,221194.95,744630.56,523435.6,2.2952383,25.322765,38.359146,22451.148,685232.0,662780.9,0.0,1.1479129,1.7977711,0.0,31062.428,31062.43,0.0,0.46821758,0.73328567,0.0,12669.93,12669.931,756967.0,1948691.5,1191724.5,77.38667,72.01395,68.97232,76.39057,85.646614,90.88665,747223.5,2317590.5,1570366.9,230938.45,388401.47,157463.2,23.609428,14.353386,9.11335,64.98745,70.81581,74.11537,635682.56,1916270.2,1280587.6,17.616676,12.390496,9.431842,172319.62,335285.84,162966.2,108225.06,228503.05,120278.05,12.179041,53.200695,76.423935,119130.75,1439606.6,1320475.8,34.641777,55.794483,67.769485,338852.72,1509794.2,1170941.5,11.064125,8.444336,6.96122,71.3192,79.16517,83.60694,697617.3,2142203.0,1444585.9,859031.25,1415919.8,556888.5,87.82096,52.325348,32.230515
Georgia,2014,97.0,26.0,3.0,3.0,0.0,67.0,89.0,56.0,2.0,11.0,0.2093229,30.647446,91.52626,7.0369506,1.4367925,3646389.2,995045.8,117871.766,125550.266,2295.379,2533472.0,3352718.2,2132156.0,63854.914,413616.6,7900.3384,1156706.0,3454416.0,265591.0,54227.0,92.981384,46.83916,6.3766894,6.885961,0.13265106,39.765537,77.99164,32.25529,0.47476548,21.525045,0.483313,45.261585,87.443375,10.981388,1.5752406,1506663.2,758978.1,103327.39,111579.58,2149.4675,644357.7,1263770.6,522662.0,7693.0635,348790.2,7831.567,733415.0,1416925.0,177941.0,25525.0,99.34458,10.960298,0.67527544,0.64864427,0.006774469,87.70901,96.987,74.72664,2.6075187,3.0098069,0.003192978,19.652843,94.597916,4.0694466,1.3326393,2139726.0,236067.58,14544.372,13970.778,145.9114,1889114.1,2088947.4,1609494.0,56161.85,64826.508,68.77173,423291.0,2037490.0,87649.0,28702.0,203466.61,319818.88,116352.41,12.556625,8.47374,5.4020844,77.51688,87.13986,94.37948,1256077.5,3288863.2,2032785.6,0.0,0.44576877,0.7811323,0.0,16824.363,16824.361,356621.8,421516.94,64895.293,22.008362,11.168274,3.0130005,63.781322,33.565117,10.832671,1033507.6,1266826.4,233318.7,44.013134,22.509731,6.3321548,713185.44,849570.2,136384.66,5.980483,3.5528278,1.726439,96907.29,134092.08,37184.78,8.229838,51.713783,84.42789,133355.67,1951799.8,1818444.0,1.2484515,7.691946,12.539556,20229.812,290312.12,270082.3,886977.06,2617528.5,1730551.2,54.738415,69.352554,80.34715,86.6047,93.48961,98.669304,1403335.9,3528517.8,2125181.8,217056.45,245717.47,28661.104,13.395302,6.510391,1.3306961,66.37898,78.55139,87.70901,1075599.9,2964714.2,1889114.1,34.697403,17.827734,5.136239,562234.06,672860.6,110626.516,113729.12,127845.76,14116.682,86.174866,93.24324,98.56097,1396370.9,3519219.2,2122848.2,39.765537,67.737816,88.7821,644357.7,2556584.5,1912226.8,7.0186157,3.387329,0.6554184,58.283985,78.78494,94.20834,944429.25,2973529.0,2029099.6,976034.6,1240763.1,264728.66,60.234463,32.874557,12.290993
